League,Rank_2016,Rank_2017,Rank_2018,Rank_2019,Rank_2020,Rank_2021,Rank_2022,Rank_2023,Rank_2024,Var_mode,Team,Season,Stat,Value,Value_Scaled
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2022,HR.9_p,1.35,0.485981308
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2022,K._p,0.227,0.487603306
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2022,BB._p,0.098,0.708333333
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2022,WHIP_p,1.39,0.618181818
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2022,BABIP_p,0.298,0.516129032
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2022,LOB._p,0.711,0.430769231
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2022,ERA_p,4.86,0.675409836
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2022,xFIP_p,4.31,0.50802139
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2022,SIERA_p,4.07,0.451977401
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2022,BB._b,0.076,0.254901961
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2022,K._b,0.239,0.688073394
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2022,AVG_b,0.235,0.328571429
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2022,ISO_b,0.137,0.196428571
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2022,Spd_b,3.8,0.371428571
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2022,BABIP_b,0.29,0.517241379
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2022,wGDP_b,-4,0.370212766
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2022,XBR_b,-11.6,0.114649682
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2022,wOBA_b,0.299,0.310344828
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2022,HR_b,156,0.41015625
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2022,rSZ_f,-3,0.413793103
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2022,rGDP_f,1,0.541666667
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2022,rARM_f,2,0.511627907
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2022,DRS_f,-34,0.336099585
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2022,UZR_f,-4,0.494559842
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2022,OAA_f,-20,0.279661017
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2023,K.BB_p,2.25,0.180094787
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2023,HR.9_p,1.39,0.523364486
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2023,K._p,0.219,0.421487603
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2023,BB._p,0.097,0.6875
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2023,WHIP_p,1.42,0.672727273
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2023,BABIP_p,0.3,0.537634409
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2023,LOB._p,0.718,0.484615385
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2023,ERA_p,4.83,0.66557377
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2023,xFIP_p,4.74,0.737967914
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2023,SIERA_p,4.5,0.694915254
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2023,BB._b,0.09,0.529411765
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2023,K._b,0.242,0.71559633
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2023,AVG_b,0.249,0.528571429
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2023,ISO_b,0.17,0.491071429
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2023,Spd_b,5.8,0.942857143
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2023,BABIP_b,0.306,0.701149425
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2023,wGDP_b,1.4,0.6
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2023,XBR_b,11.5,0.850318471
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2023,wOBA_b,0.325,0.609195402
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2023,HR_b,198,0.57421875
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2023,rSZ_f,-9,0.310344828
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2023,rGDP_f,2,0.583333333
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2023,rARM_f,-3,0.395348837
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2023,DRS_f,-34,0.336099585
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2023,UZR_f,-17.7,0.359050445
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2023,OAA_f,-35,0.152542373
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2024,K.BB_p,2.81,0.44549763
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2024,HR.9_p,1.24,0.38317757
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2024,K._p,0.226,0.479338843
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2024,BB._p,0.08,0.333333333
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2024,WHIP_p,1.25,0.363636364
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2024,BABIP_p,0.282,0.344086022
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2024,LOB._p,0.739,0.646153846
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2024,ERA_p,4.09,0.42295082
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2024,xFIP_p,4.28,0.49197861
NL,29,26,24,19,13,14,28,16,22,pitching,CIN,2024,SIERA_p,4.01,0.418079096
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2024,BB._b,0.083,0.392156863
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2024,K._b,0.244,0.733944954
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2024,AVG_b,0.231,0.271428571
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2024,ISO_b,0.157,0.375
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2024,Spd_b,5.8,0.942857143
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2024,BABIP_b,0.283,0.436781609
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2024,wGDP_b,2.1,0.629787234
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2024,XBR_b,3.1,0.582802548
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2024,wOBA_b,0.303,0.356321839
NL,29,26,24,19,13,14,28,16,22,batting,CIN,2024,HR_b,174,0.48046875
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2024,rSZ_f,-8,0.327586207
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2024,rGDP_f,-6,0.25
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2024,rARM_f,-6,0.325581395
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2024,DRS_f,-30,0.352697095
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2024,UZR_f,-25.9,0.277942631
NL,29,26,24,19,13,14,28,16,22,fielding,CIN,2024,OAA_f,-14,0.330508475
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2016,K.BB_p,3.03,0.549763033
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2016,HR.9_p,1.16,0.308411215
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2016,K._p,0.232,0.52892562
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2016,BB._p,0.076,0.25
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2016,WHIP_p,1.24,0.345454545
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2016,BABIP_p,0.289,0.419354839
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2016,LOB._p,0.734,0.607692308
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2016,ERA_p,3.86,0.347540984
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2016,xFIP_p,3.8,0.235294118
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2016,SIERA_p,3.79,0.293785311
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2016,BB._b,0.086,0.450980392
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2016,K._b,0.202,0.348623853
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2016,AVG_b,0.262,0.714285714
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2016,ISO_b,0.168,0.473214286
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2016,Spd_b,5.1,0.742857143
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2016,BABIP_b,0.304,0.67816092
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2016,wGDP_b,-4.3,0.357446809
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2016,XBR_b,4.5,0.627388535
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2016,wOBA_b,0.326,0.620689655
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2016,HR_b,185,0.5234375
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2016,rSZ_f,-3,0.413793103
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2016,rGDP_f,-5,0.291666667
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2016,rARM_f,8,0.651162791
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2016,DRS_f,39,0.639004149
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2016,UZR_f,20.4,0.735905045
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2016,OAA_f,14,0.56779661
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2017,K.BB_p,3.98,1
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2017,HR.9_p,1.02,0.177570093
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2017,K._p,0.275,0.884297521
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2017,BB._p,0.069,0.104166667
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2017,WHIP_p,1.16,0.2
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2017,BABIP_p,0.303,0.569892473
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2017,LOB._p,0.775,0.923076923
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2017,ERA_p,3.3,0.163934426
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2017,xFIP_p,3.41,0.026737968
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2017,SIERA_p,3.44,0.096045198
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2017,BB._b,0.097,0.666666667
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2017,K._b,0.185,0.19266055
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2017,AVG_b,0.263,0.728571429
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2017,ISO_b,0.186,0.633928571
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2017,Spd_b,4.7,0.628571429
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2017,BABIP_b,0.295,0.574712644
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2017,wGDP_b,3.6,0.693617021
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2017,XBR_b,4.5,0.627388535
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2017,wOBA_b,0.336,0.735632184
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2017,HR_b,212,0.62890625
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2017,rSZ_f,9,0.620689655
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2017,rGDP_f,4,0.666666667
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2017,rARM_f,7,0.627906977
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2017,DRS_f,52,0.692946058
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2017,UZR_f,4.9,0.582591494
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2017,OAA_f,31,0.711864407
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2018,K.BB_p,3.79,0.909952607
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2018,HR.9_p,1.24,0.38317757
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2018,K._p,0.254,0.710743802
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2018,BB._p,0.067,0.0625
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2018,WHIP_p,1.2,0.272727273
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2018,BABIP_p,0.298,0.516129032
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2018,LOB._p,0.76,0.807692308
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2018,ERA_p,3.77,0.318032787
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2018,xFIP_p,3.66,0.160427807
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2018,SIERA_p,3.54,0.152542373
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2018,BB._b,0.088,0.490196078
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2018,K._b,0.189,0.229357798
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2018,AVG_b,0.259,0.671428571
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2018,ISO_b,0.176,0.544642857
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2018,Spd_b,4.9,0.685714286
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2018,BABIP_b,0.291,0.528735632
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2018,wGDP_b,6.6,0.821276596
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2018,XBR_b,-1.9,0.423566879
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2018,wOBA_b,0.33,0.666666667
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2018,HR_b,216,0.64453125
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2018,rSZ_f,13,0.689655172
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2018,rGDP_f,-1,0.458333333
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2018,rARM_f,2,0.511627907
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2018,DRS_f,9,0.514522822
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2018,UZR_f,27.5,0.806132542
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2018,OAA_f,-10,0.36440678
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2019,K.BB_p,3.35,0.701421801
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2019,HR.9_p,1.3,0.439252336
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2019,K._p,0.251,0.685950413
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2019,BB._p,0.075,0.229166667
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2019,WHIP_p,1.22,0.309090909
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2019,BABIP_p,0.291,0.440860215
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2019,LOB._p,0.76,0.807692308
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2019,ERA_p,3.79,0.324590164
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2019,xFIP_p,4.3,0.502673797
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2019,SIERA_p,4.11,0.474576271
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2019,BB._b,0.092,0.568627451
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2019,K._b,0.218,0.495412844
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2019,AVG_b,0.25,0.542857143
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2019,ISO_b,0.183,0.607142857
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2019,Spd_b,4.5,0.571428571
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2019,BABIP_b,0.289,0.505747126
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2019,wGDP_b,-0.8,0.506382979
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2019,XBR_b,2.9,0.576433121
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2019,wOBA_b,0.319,0.540229885
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2019,HR_b,223,0.671875
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2019,rSZ_f,20,0.810344828
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2019,rGDP_f,2,0.583333333
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2019,rARM_f,9,0.674418605
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2019,DRS_f,74,0.784232365
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2019,UZR_f,32.9,0.859545005
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2019,OAA_f,33,0.728813559
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2020,K.BB_p,3.96,0.990521327
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2020,HR.9_p,1.14,0.289719626
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2020,K._p,0.285,0.966942149
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2020,BB._p,0.072,0.166666667
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2020,WHIP_p,1.11,0.109090909
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2020,BABIP_p,0.285,0.376344086
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2020,LOB._p,0.785,1
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2020,ERA_p,3.29,0.160655738
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2020,xFIP_p,3.73,0.197860963
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2020,SIERA_p,3.61,0.192090395
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2020,BB._b,0.106,0.843137255
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2020,K._b,0.23,0.605504587
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2020,AVG_b,0.228,0.228571429
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2020,ISO_b,0.144,0.258928571
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2020,Spd_b,3.6,0.314285714
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2020,BABIP_b,0.277,0.367816092
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2020,wGDP_b,1.2,0.591489362
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2020,XBR_b,-2.1,0.417197452
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2020,wOBA_b,0.303,0.356321839
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2020,HR_b,59,0.03125
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2020,rSZ_f,3,0.517241379
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2020,rGDP_f,2,0.583333333
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2020,rARM_f,-3,0.395348837
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2020,DRS_f,27,0.589211618
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2020,UZR_f,8.1,0.614243323
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2020,OAA_f,6,0.5
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2021,K.BB_p,2.66,0.374407583
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2021,HR.9_p,1.38,0.514018692
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2021,K._p,0.233,0.537190083
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2021,BB._p,0.087,0.479166667
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2021,WHIP_p,1.28,0.418181818
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2021,BABIP_p,0.282,0.344086022
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2021,LOB._p,0.728,0.561538462
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2021,ERA_p,4.34,0.504918033
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2021,xFIP_p,4.27,0.486631016
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2021,SIERA_p,4.18,0.514124294
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2021,BB._b,0.077,0.274509804
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2021,K._b,0.235,0.651376147
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2021,AVG_b,0.238,0.371428571
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2021,ISO_b,0.169,0.482142857
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2021,Spd_b,5.2,0.771428571
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2021,BABIP_b,0.282,0.425287356
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2021,wGDP_b,-1.8,0.463829787
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2021,XBR_b,5.2,0.649681529
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2021,wOBA_b,0.306,0.390804598
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2021,HR_b,203,0.59375
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2021,rSZ_f,0,0.465517241
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2021,rGDP_f,0,0.5
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2021,rARM_f,-3,0.395348837
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2021,DRS_f,-6,0.452282158
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2021,UZR_f,13.4,0.666666667
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2021,OAA_f,19,0.610169492
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2022,K.BB_p,3.2,0.630331754
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2022,HR.9_p,1.06,0.214953271
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2022,K._p,0.232,0.52892562
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2022,BB._p,0.073,0.1875
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2022,WHIP_p,1.16,0.2
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2022,BABIP_p,0.274,0.258064516
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2022,LOB._p,0.738,0.638461538
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2022,ERA_p,3.47,0.219672131
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2022,xFIP_p,3.78,0.22459893
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2022,SIERA_p,3.7,0.242937853
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2022,BB._b,0.073,0.196078431
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2022,K._b,0.182,0.165137615
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2022,AVG_b,0.254,0.6
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2022,ISO_b,0.129,0.125
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2022,Spd_b,5,0.714285714
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2022,BABIP_b,0.294,0.563218391
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2022,wGDP_b,-0.8,0.506382979
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2022,XBR_b,16.2,1
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2022,wOBA_b,0.306,0.390804598
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2022,HR_b,127,0.296875
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2022,rSZ_f,3,0.517241379
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2022,rGDP_f,-1,0.458333333
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2022,rARM_f,11,0.720930233
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2022,DRS_f,79,0.804979253
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2022,UZR_f,33.8,0.868447082
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2022,OAA_f,19,0.610169492
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2023,K.BB_p,2.46,0.279620853
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2023,HR.9_p,1.08,0.23364486
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2023,K._p,0.213,0.371900826
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2023,BB._p,0.087,0.479166667
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2023,WHIP_p,1.31,0.472727273
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2023,BABIP_p,0.289,0.419354839
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2023,LOB._p,0.732,0.592307692
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2023,ERA_p,3.97,0.383606557
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2023,xFIP_p,4.52,0.620320856
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2023,SIERA_p,4.44,0.661016949
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2023,BB._b,0.077,0.274509804
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2023,K._b,0.187,0.211009174
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2023,AVG_b,0.25,0.542857143
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2023,ISO_b,0.131,0.142857143
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2023,Spd_b,5.1,0.742857143
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2023,BABIP_b,0.292,0.540229885
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2023,wGDP_b,2.1,0.629787234
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2023,XBR_b,5.5,0.659235669
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2023,wOBA_b,0.302,0.344827586
AL,4,2,8,9,8,16,7,21,6,batting,CLE,2023,HR_b,124,0.28515625
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2023,rSZ_f,-1,0.448275862
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2023,rGDP_f,0,0.5
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2023,rARM_f,2,0.511627907
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2023,DRS_f,22,0.56846473
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2023,UZR_f,6.8,0.601384768
AL,4,2,8,9,8,16,7,21,6,fielding,CLE,2023,OAA_f,12,0.550847458
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2024,K.BB_p,2.87,0.473933649
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2024,HR.9_p,1.13,0.280373832
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2024,K._p,0.238,0.578512397
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2024,BB._p,0.083,0.395833333
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2024,WHIP_p,1.2,0.272727273
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2024,BABIP_p,0.276,0.279569892
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2024,LOB._p,0.757,0.784615385
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2024,ERA_p,3.61,0.26557377
AL,4,2,8,9,8,16,7,21,6,pitching,CLE,2024,xFIP_p,4.01,0.347593583
